Time,Temperature [C],Wind Speed [m/s],Wind Direction [deg],Precipitation [mm],URL
2025-01-19 08:05:00+00:00,-4.6,3.25,292.0,0.0,2025-01-19-0805-CWTA-AUTO-minute-swob.xml
2025-01-19 08:06:00+00:00,-4.6,3.277777777777778,290.0,0.0,2025-01-19-0806-CWTA-AUTO-minute-swob.xml
2025-01-19 08:07:00+00:00,-4.6,2.6666666666666665,310.0,-7.9,2025-01-19-0807-CWTA-AUTO-minute-swob.xml
2025-01-19 08:08:00+00:00,-4.6,2.0,312.0,0.0,2025-01-19-0808-CWTA-AUTO-minute-swob.xml
2025-01-19 08:09:00+00:00,-4.7,4.055555555555555,296.0,0.0,2025-01-19-0809-CWTA-AUTO-minute-swob.xml
2025-01-19 08:10:00+00:00,-4.6,3.7222222222222223,278.0,0.0,2025-01-19-0810-CWTA-AUTO-minute-swob.xml
2025-01-19 08:11:00+00:00,-4.7,2.4722222222222223,274.0,0.0,2025-01-19-0811-CWTA-AUTO-minute-swob.xml
2025-01-19 08:12:00+00:00,-4.7,3.111111111111111,274.0,0.0,2025-01-19-0812-CWTA-AUTO-minute-swob.xml
2025-01-19 08:13:00+00:00,-4.7,2.4444444444444446,254.0,-7.9,2025-01-19-0813-CWTA-AUTO-minute-swob.xml
2025-01-19 08:14:00+00:00,-4.7,1.9444444444444449,265.0,-7.9,2025-01-19-0814-CWTA-AUTO-minute-swob.xml
2025-01-19 08:15:00+00:00,-4.8,3.416666666666667,262.0,-7.9,2025-01-19-0815-CWTA-AUTO-minute-swob.xml
2025-01-19 08:16:00+00:00,-4.8,2.833333333333333,257.0,0.0,2025-01-19-0816-CWTA-AUTO-minute-swob.xml
2025-01-19 08:17:00+00:00,-4.8,2.361111111111111,296.0,,2025-01-19-0817-CWTA-AUTO-minute-swob.xml
2025-01-19 08:18:00+00:00,-4.9,1.4166666666666667,278.0,0.0,2025-01-19-0818-CWTA-AUTO-minute-swob.xml
2025-01-19 08:19:00+00:00,-4.9,3.5,272.0,-8.2,2025-01-19-0819-CWTA-AUTO-minute-swob.xml
2025-01-19 08:20:00+00:00,-4.9,2.4166666666666665,273.0,0.0,2025-01-19-0820-CWTA-AUTO-minute-swob.xml
2025-01-19 08:21:00+00:00,-5.0,2.916666666666667,266.0,0.0,2025-01-19-0821-CWTA-AUTO-minute-swob.xml
2025-01-19 08:22:00+00:00,-5.0,3.916666666666667,275.0,-8.3,2025-01-19-0822-CWTA-AUTO-minute-swob.xml
2025-01-19 08:23:00+00:00,-5.0,2.4444444444444446,299.0,0.0,2025-01-19-0823-CWTA-AUTO-minute-swob.xml
2025-01-19 08:24:00+00:00,-5.1,2.0277777777777777,282.0,0.0,2025-01-19-0824-CWTA-AUTO-minute-swob.xml
2025-01-19 08:25:00+00:00,-5.1,2.805555555555556,280.0,0.0,2025-01-19-0825-CWTA-AUTO-minute-swob.xml
2025-01-19 08:26:00+00:00,-5.1,2.7777777777777777,279.0,0.0,2025-01-19-0826-CWTA-AUTO-minute-swob.xml
2025-01-19 08:27:00+00:00,-5.1,3.083333333333333,277.0,0.0,2025-01-19-0827-CWTA-AUTO-minute-swob.xml
2025-01-19 08:28:00+00:00,-5.1,1.3611111111111112,269.0,0.0,2025-01-19-0828-CWTA-AUTO-minute-swob.xml
2025-01-19 08:29:00+00:00,-5.1,3.055555555555556,270.0,0.0,2025-01-19-0829-CWTA-AUTO-minute-swob.xml
2025-01-19 08:30:00+00:00,-5.1,2.055555555555556,264.0,0.0,2025-01-19-0830-CWTA-AUTO-minute-swob.xml
2025-01-19 08:31:00+00:00,-5.2,1.2777777777777777,273.0,-8.4,2025-01-19-0831-CWTA-AUTO-minute-swob.xml
2025-01-19 08:32:00+00:00,-5.2,1.4166666666666667,282.0,0.0,2025-01-19-0832-CWTA-AUTO-minute-swob.xml
2025-01-19 08:33:00+00:00,-5.2,1.9444444444444449,250.0,0.0,2025-01-19-0833-CWTA-AUTO-minute-swob.xml
2025-01-19 08:34:00+00:00,-5.3,0.5833333333333334,341.0,-8.5,2025-01-19-0834-CWTA-AUTO-minute-swob.xml
2025-01-19 08:35:00+00:00,-5.3,1.3055555555555556,284.0,0.0,2025-01-19-0835-CWTA-AUTO-minute-swob.xml
2025-01-19 08:36:00+00:00,-5.3,1.777777777777778,258.0,-8.5,2025-01-19-0836-CWTA-AUTO-minute-swob.xml
2025-01-19 08:37:00+00:00,-5.3,1.3333333333333333,262.0,-8.5,2025-01-19-0837-CWTA-AUTO-minute-swob.xml
2025-01-19 08:38:00+00:00,-5.3,1.4444444444444446,236.0,0.0,2025-01-19-0838-CWTA-AUTO-minute-swob.xml
2025-01-19 08:39:00+00:00,-5.4,1.4166666666666667,358.0,0.0,2025-01-19-0839-CWTA-AUTO-minute-swob.xml
2025-01-19 08:40:00+00:00,-5.4,1.4722222222222223,315.0,-8.6,2025-01-19-0840-CWTA-AUTO-minute-swob.xml
2025-01-19 08:41:00+00:00,-5.4,1.4722222222222223,250.0,0.0,2025-01-19-0841-CWTA-AUTO-minute-swob.xml
2025-01-19 08:42:00+00:00,-5.4,0.6944444444444444,233.0,0.0,2025-01-19-0842-CWTA-AUTO-minute-swob.xml
2025-01-19 08:43:00+00:00,-5.4,1.0,225.0,0.0,2025-01-19-0843-CWTA-AUTO-minute-swob.xml
2025-01-19 08:44:00+00:00,-5.5,1.4444444444444446,259.0,0.0,2025-01-19-0844-CWTA-AUTO-minute-swob.xml
2025-01-19 08:45:00+00:00,-5.5,1.4722222222222223,274.0,0.0,2025-01-19-0845-CWTA-AUTO-minute-swob.xml
2025-01-19 08:46:00+00:00,-5.5,1.5833333333333337,203.0,0.0,2025-01-19-0846-CWTA-AUTO-minute-swob.xml
2025-01-19 08:47:00+00:00,-5.4,0.8333333333333334,238.0,0.0,2025-01-19-0847-CWTA-AUTO-minute-swob.xml
2025-01-19 08:48:00+00:00,-5.5,0.6111111111111112,284.0,0.0,2025-01-19-0848-CWTA-AUTO-minute-swob.xml
2025-01-19 08:49:00+00:00,-5.5,1.1944444444444444,280.0,0.0,2025-01-19-0849-CWTA-AUTO-minute-swob.xml
2025-01-19 08:50:00+00:00,-5.5,0.9722222222222224,341.0,0.0,2025-01-19-0850-CWTA-AUTO-minute-swob.xml
2025-01-19 08:51:00+00:00,-5.5,0.8333333333333334,293.0,0.0,2025-01-19-0851-CWTA-AUTO-minute-swob.xml
2025-01-19 08:52:00+00:00,-5.5,1.3611111111111112,277.0,-8.5,2025-01-19-0852-CWTA-AUTO-minute-swob.xml
2025-01-19 08:53:00+00:00,-5.5,1.4166666666666667,1.0,0.0,2025-01-19-0853-CWTA-AUTO-minute-swob.xml
2025-01-19 08:54:00+00:00,-5.5,0.9166666666666666,39.0,0.0,2025-01-19-0854-CWTA-AUTO-minute-swob.xml
2025-01-19 08:55:00+00:00,-5.5,1.0,338.0,-6.2,2025-01-19-0855-CWTA-AUTO-minute-swob.xml
2025-01-19 08:56:00+00:00,-5.5,0.5277777777777778,320.0,-8.5,2025-01-19-0856-CWTA-AUTO-minute-swob.xml
2025-01-19 08:57:00+00:00,-5.5,1.0555555555555556,324.0,0.0,2025-01-19-0857-CWTA-AUTO-minute-swob.xml
2025-01-19 08:58:00+00:00,-5.5,1.638888888888889,314.0,0.0,2025-01-19-0858-CWTA-AUTO-minute-swob.xml
2025-01-19 08:59:00+00:00,-5.5,0.7500000000000001,339.0,0.0,2025-01-19-0859-CWTA-AUTO-minute-swob.xml
2025-01-19 09:00:00+00:00,-5.5,0.4444444444444445,355.0,0.0,2025-01-19-0900-CWTA-AUTO-minute-swob.xml
2025-01-19 09:01:00+00:00,-5.5,0.8611111111111112,271.0,0.0,2025-01-19-0901-CWTA-AUTO-minute-swob.xml
2025-01-19 09:02:00+00:00,-5.5,1.1944444444444444,199.0,0.0,2025-01-19-0902-CWTA-AUTO-minute-swob.xml
2025-01-19 09:03:00+00:00,-5.5,1.3055555555555556,210.0,-8.5,2025-01-19-0903-CWTA-AUTO-minute-swob.xml
2025-01-19 09:04:00+00:00,-5.5,1.6111111111111112,234.0,0.0,2025-01-19-0904-CWTA-AUTO-minute-swob.xml
2025-01-19 09:05:00+00:00,-5.6,1.0555555555555556,233.0,-8.6,2025-01-19-0905-CWTA-AUTO-minute-swob.xml
2025-01-19 09:06:00+00:00,-5.6,0.7500000000000001,257.0,0.0,2025-01-19-0906-CWTA-AUTO-minute-swob.xml
2025-01-19 09:07:00+00:00,-5.6,0.8055555555555556,275.0,0.0,2025-01-19-0907-CWTA-AUTO-minute-swob.xml
2025-01-19 09:08:00+00:00,-5.7,0.6666666666666666,216.0,-8.9,2025-01-19-0908-CWTA-AUTO-minute-swob.xml
2025-01-19 09:09:00+00:00,-5.7,1.1944444444444444,341.0,-9.0,2025-01-19-0909-CWTA-AUTO-minute-swob.xml
2025-01-19 09:10:00+00:00,-5.8,1.9722222222222223,304.0,0.0,2025-01-19-0910-CWTA-AUTO-minute-swob.xml
2025-01-19 09:11:00+00:00,-5.8,1.1944444444444444,286.0,-6.6,2025-01-19-0911-CWTA-AUTO-minute-swob.xml
2025-01-19 09:12:00+00:00,-5.8,0.4722222222222222,224.0,0.0,2025-01-19-0912-CWTA-AUTO-minute-swob.xml
2025-01-19 09:13:00+00:00,-5.8,2.305555555555556,253.0,-9.2,2025-01-19-0913-CWTA-AUTO-minute-swob.xml
2025-01-19 09:14:00+00:00,-5.8,1.638888888888889,225.0,0.0,2025-01-19-0914-CWTA-AUTO-minute-swob.xml
2025-01-19 09:15:00+00:00,-5.8,1.805555555555556,235.0,0.0,2025-01-19-0915-CWTA-AUTO-minute-swob.xml
2025-01-19 09:16:00+00:00,-5.9,0.9722222222222224,189.0,0.0,2025-01-19-0916-CWTA-AUTO-minute-swob.xml
2025-01-19 09:17:00+00:00,-5.9,0.5277777777777778,128.0,0.0,2025-01-19-0917-CWTA-AUTO-minute-swob.xml
2025-01-19 09:18:00+00:00,-5.9,0.6111111111111112,134.0,-9.3,2025-01-19-0918-CWTA-AUTO-minute-swob.xml
2025-01-19 09:19:00+00:00,-5.9,1.0,171.0,0.0,2025-01-19-0919-CWTA-AUTO-minute-swob.xml
2025-01-19 09:20:00+00:00,-5.9,0.2222222222222222,172.0,-9.2,2025-01-19-0920-CWTA-AUTO-minute-swob.xml
2025-01-19 09:21:00+00:00,-5.9,1.1388888888888888,171.0,0.0,2025-01-19-0921-CWTA-AUTO-minute-swob.xml
2025-01-19 09:22:00+00:00,-5.9,0.8333333333333334,162.0,0.0,2025-01-19-0922-CWTA-AUTO-minute-swob.xml
2025-01-19 09:23:00+00:00,-6.0,1.5555555555555556,193.0,-9.3,2025-01-19-0923-CWTA-AUTO-minute-swob.xml
2025-01-19 09:24:00+00:00,-6.0,1.75,238.0,0.0,2025-01-19-0924-CWTA-AUTO-minute-swob.xml
2025-01-19 09:25:00+00:00,-6.0,2.388888888888889,221.0,0.0,2025-01-19-0925-CWTA-AUTO-minute-swob.xml
2025-01-19 09:26:00+00:00,-6.1,1.4444444444444446,223.0,-9.5,2025-01-19-0926-CWTA-AUTO-minute-swob.xml
2025-01-19 09:27:00+00:00,-6.1,0.888888888888889,215.0,-9.5,2025-01-19-0927-CWTA-AUTO-minute-swob.xml
2025-01-19 09:28:00+00:00,-6.1,2.555555555555556,239.0,0.0,2025-01-19-0928-CWTA-AUTO-minute-swob.xml
2025-01-19 09:29:00+00:00,-6.2,1.6111111111111112,207.0,0.0,2025-01-19-0929-CWTA-AUTO-minute-swob.xml
2025-01-19 09:30:00+00:00,-6.1,1.3333333333333333,271.0,-9.6,2025-01-19-0930-CWTA-AUTO-minute-swob.xml
2025-01-19 09:31:00+00:00,-6.2,0.1388888888888889,141.0,0.0,2025-01-19-0931-CWTA-AUTO-minute-swob.xml
2025-01-19 09:32:00+00:00,-6.2,1.027777777777778,206.0,-9.7,2025-01-19-0932-CWTA-AUTO-minute-swob.xml
2025-01-19 09:33:00+00:00,-6.2,1.805555555555556,249.0,0.0,2025-01-19-0933-CWTA-AUTO-minute-swob.xml
2025-01-19 09:34:00+00:00,-6.2,0.888888888888889,224.0,0.0,2025-01-19-0934-CWTA-AUTO-minute-swob.xml
2025-01-19 09:35:00+00:00,-6.3,2.1944444444444446,262.0,0.0,2025-01-19-0935-CWTA-AUTO-minute-swob.xml
2025-01-19 09:36:00+00:00,-6.4,1.5555555555555556,258.0,0.0,2025-01-19-0936-CWTA-AUTO-minute-swob.xml
2025-01-19 09:37:00+00:00,-6.4,1.5555555555555556,255.0,-9.9,2025-01-19-0937-CWTA-AUTO-minute-swob.xml
2025-01-19 09:38:00+00:00,-6.4,2.25,271.0,0.0,2025-01-19-0938-CWTA-AUTO-minute-swob.xml
2025-01-19 09:39:00+00:00,-6.4,1.1944444444444444,244.0,0.0,2025-01-19-0939-CWTA-AUTO-minute-swob.xml
2025-01-19 09:40:00+00:00,-6.5,2.055555555555556,232.0,0.0,2025-01-19-0940-CWTA-AUTO-minute-swob.xml
2025-01-19 09:41:00+00:00,-6.5,1.8888888888888888,230.0,0.0,2025-01-19-0941-CWTA-AUTO-minute-swob.xml
2025-01-19 09:42:00+00:00,-6.5,1.1666666666666667,219.0,0.0,2025-01-19-0942-CWTA-AUTO-minute-swob.xml
2025-01-19 09:43:00+00:00,-6.5,2.1944444444444446,237.0,0.0,2025-01-19-0943-CWTA-AUTO-minute-swob.xml
2025-01-19 09:44:00+00:00,-6.6,2.861111111111112,256.0,-10.1,2025-01-19-0944-CWTA-AUTO-minute-swob.xml
2025-01-19 09:45:00+00:00,-6.7,3.166666666666667,291.0,-10.3,2025-01-19-0945-CWTA-AUTO-minute-swob.xml
2025-01-19 09:46:00+00:00,-6.8,2.4166666666666665,300.0,-10.4,2025-01-19-0946-CWTA-AUTO-minute-swob.xml
2025-01-19 09:47:00+00:00,-6.8,1.5833333333333337,256.0,0.0,2025-01-19-0947-CWTA-AUTO-minute-swob.xml
2025-01-19 09:48:00+00:00,-6.8,1.2777777777777777,259.0,0.0,2025-01-19-0948-CWTA-AUTO-minute-swob.xml
2025-01-19 09:49:00+00:00,-6.8,1.8611111111111112,267.0,0.0,2025-01-19-0949-CWTA-AUTO-minute-swob.xml
2025-01-19 09:50:00+00:00,-6.9,2.6666666666666665,251.0,0.0,2025-01-19-0950-CWTA-AUTO-minute-swob.xml
2025-01-19 09:51:00+00:00,-6.9,2.361111111111111,257.0,0.0,2025-01-19-0951-CWTA-AUTO-minute-swob.xml
2025-01-19 09:52:00+00:00,-6.9,2.055555555555556,286.0,0.0,2025-01-19-0952-CWTA-AUTO-minute-swob.xml
2025-01-19 09:53:00+00:00,-6.9,2.0,255.0,-10.5,2025-01-19-0953-CWTA-AUTO-minute-swob.xml
2025-01-19 09:54:00+00:00,-6.9,1.5833333333333337,251.0,0.0,2025-01-19-0954-CWTA-AUTO-minute-swob.xml
2025-01-19 09:55:00+00:00,-6.9,1.8888888888888888,268.0,-10.4,2025-01-19-0955-CWTA-AUTO-minute-swob.xml
2025-01-19 09:56:00+00:00,-6.9,1.9722222222222223,232.0,0.0,2025-01-19-0956-CWTA-AUTO-minute-swob.xml
2025-01-19 09:57:00+00:00,-7.0,2.111111111111111,271.0,0.0,2025-01-19-0957-CWTA-AUTO-minute-swob.xml
2025-01-19 09:58:00+00:00,-7.0,0.9722222222222224,252.0,0.0,2025-01-19-0958-CWTA-AUTO-minute-swob.xml
2025-01-19 09:59:00+00:00,-7.0,1.6666666666666667,241.0,0.0,2025-01-19-0959-CWTA-AUTO-minute-swob.xml
2025-01-19 10:00:00+00:00,-7.0,2.083333333333333,268.0,0.0,2025-01-19-1000-CWTA-AUTO-minute-swob.xml
2025-01-19 10:01:00+00:00,-7.1,1.3055555555555556,312.0,0.0,2025-01-19-1001-CWTA-AUTO-minute-swob.xml
2025-01-19 10:02:00+00:00,-7.1,0.888888888888889,317.0,-10.6,2025-01-19-1002-CWTA-AUTO-minute-swob.xml
2025-01-19 10:03:00+00:00,-7.1,0.7777777777777778,277.0,0.0,2025-01-19-1003-CWTA-AUTO-minute-swob.xml
2025-01-19 10:04:00+00:00,-7.1,1.2222222222222223,248.0,0.0,2025-01-19-1004-CWTA-AUTO-minute-swob.xml
2025-01-19 10:05:00+00:00,-7.1,1.3055555555555556,277.0,0.0,2025-01-19-1005-CWTA-AUTO-minute-swob.xml
2025-01-19 10:06:00+00:00,-7.1,1.6666666666666667,273.0,-10.6,2025-01-19-1006-CWTA-AUTO-minute-swob.xml
2025-01-19 10:07:00+00:00,-7.2,1.6944444444444444,279.0,-10.7,2025-01-19-1007-CWTA-AUTO-minute-swob.xml
2025-01-19 10:08:00+00:00,-7.1,1.638888888888889,255.0,0.0,2025-01-19-1008-CWTA-AUTO-minute-swob.xml
2025-01-19 10:09:00+00:00,-7.2,0.4722222222222222,249.0,0.0,2025-01-19-1009-CWTA-AUTO-minute-swob.xml
2025-01-19 10:10:00+00:00,-7.1,2.1666666666666665,266.0,-10.7,2025-01-19-1010-CWTA-AUTO-minute-swob.xml
2025-01-19 10:11:00+00:00,-7.2,1.8611111111111112,319.0,0.0,2025-01-19-1011-CWTA-AUTO-minute-swob.xml
2025-01-19 10:12:00+00:00,-7.2,0.888888888888889,283.0,-10.7,2025-01-19-1012-CWTA-AUTO-minute-swob.xml
2025-01-19 10:13:00+00:00,-7.2,2.083333333333333,315.0,0.0,2025-01-19-1013-CWTA-AUTO-minute-swob.xml
2025-01-19 10:14:00+00:00,-7.2,0.9444444444444444,238.0,0.0,2025-01-19-1014-CWTA-AUTO-minute-swob.xml
2025-01-19 10:15:00+00:00,-7.2,2.361111111111111,238.0,-10.7,2025-01-19-1015-CWTA-AUTO-minute-swob.xml
2025-01-19 10:16:00+00:00,-7.3,3.111111111111111,238.0,-10.8,2025-01-19-1016-CWTA-AUTO-minute-swob.xml
2025-01-19 10:17:00+00:00,-7.2,2.638888888888889,234.0,0.0,2025-01-19-1017-CWTA-AUTO-minute-swob.xml
2025-01-19 10:18:00+00:00,-7.2,1.5833333333333337,245.0,-10.8,2025-01-19-1018-CWTA-AUTO-minute-swob.xml
2025-01-19 10:19:00+00:00,-7.3,0.2777777777777778,284.0,-10.8,2025-01-19-1019-CWTA-AUTO-minute-swob.xml
2025-01-19 10:20:00+00:00,-7.2,0.7777777777777778,261.0,0.0,2025-01-19-1020-CWTA-AUTO-minute-swob.xml
2025-01-19 10:21:00+00:00,-7.3,1.4722222222222223,266.0,-10.8,2025-01-19-1021-CWTA-AUTO-minute-swob.xml
2025-01-19 10:22:00+00:00,-7.3,2.5,227.0,0.0,2025-01-19-1022-CWTA-AUTO-minute-swob.xml
2025-01-19 10:23:00+00:00,-7.3,2.083333333333333,253.0,0.0,2025-01-19-1023-CWTA-AUTO-minute-swob.xml
2025-01-19 10:24:00+00:00,-7.3,1.5833333333333337,275.0,-10.8,2025-01-19-1024-CWTA-AUTO-minute-swob.xml
2025-01-19 10:25:00+00:00,-7.3,1.2777777777777777,258.0,-10.9,2025-01-19-1025-CWTA-AUTO-minute-swob.xml
2025-01-19 10:26:00+00:00,-7.4,1.4722222222222223,293.0,-10.9,2025-01-19-1026-CWTA-AUTO-minute-swob.xml
2025-01-19 10:27:00+00:00,-7.4,1.4444444444444446,272.0,-11.0,2025-01-19-1027-CWTA-AUTO-minute-swob.xml
2025-01-19 10:28:00+00:00,-7.4,1.8888888888888888,263.0,0.0,2025-01-19-1028-CWTA-AUTO-minute-swob.xml
2025-01-19 10:29:00+00:00,-7.3,1.1388888888888888,250.0,-8.1,2025-01-19-1029-CWTA-AUTO-minute-swob.xml
2025-01-19 10:30:00+00:00,-7.3,1.25,277.0,0.0,2025-01-19-1030-CWTA-AUTO-minute-swob.xml
2025-01-19 10:31:00+00:00,-7.3,1.1944444444444444,303.0,0.0,2025-01-19-1031-CWTA-AUTO-minute-swob.xml
2025-01-19 10:32:00+00:00,-7.4,1.3333333333333333,237.0,-10.9,2025-01-19-1032-CWTA-AUTO-minute-swob.xml
2025-01-19 10:33:00+00:00,-7.4,0.9444444444444444,265.0,0.0,2025-01-19-1033-CWTA-AUTO-minute-swob.xml
2025-01-19 10:34:00+00:00,-7.4,1.4166666666666667,272.0,-10.9,2025-01-19-1034-CWTA-AUTO-minute-swob.xml
2025-01-19 10:35:00+00:00,-7.4,1.2222222222222223,234.0,-10.9,2025-01-19-1035-CWTA-AUTO-minute-swob.xml
2025-01-19 10:36:00+00:00,-7.4,1.0555555555555556,274.0,-8.1,2025-01-19-1036-CWTA-AUTO-minute-swob.xml
2025-01-19 10:37:00+00:00,-7.4,0.25,287.0,-10.9,2025-01-19-1037-CWTA-AUTO-minute-swob.xml
2025-01-19 10:38:00+00:00,-7.4,1.3611111111111112,270.0,-10.9,2025-01-19-1038-CWTA-AUTO-minute-swob.xml
2025-01-19 10:39:00+00:00,-7.5,1.4722222222222223,273.0,-11.0,2025-01-19-1039-CWTA-AUTO-minute-swob.xml
2025-01-19 10:40:00+00:00,-7.5,2.1666666666666665,242.0,0.0,2025-01-19-1040-CWTA-AUTO-minute-swob.xml
2025-01-19 10:41:00+00:00,-7.5,1.6666666666666667,259.0,0.0,2025-01-19-1041-CWTA-AUTO-minute-swob.xml
2025-01-19 10:42:00+00:00,-7.5,1.3055555555555556,271.0,-8.2,2025-01-19-1042-CWTA-AUTO-minute-swob.xml
2025-01-19 10:43:00+00:00,-7.5,0.6666666666666666,275.0,-8.2,2025-01-19-1043-CWTA-AUTO-minute-swob.xml
2025-01-19 10:44:00+00:00,-7.5,1.7222222222222223,217.0,-11.1,2025-01-19-1044-CWTA-AUTO-minute-swob.xml
2025-01-19 10:45:00+00:00,-7.5,1.9166666666666667,227.0,0.0,2025-01-19-1045-CWTA-AUTO-minute-swob.xml
2025-01-19 10:46:00+00:00,-7.5,0.6388888888888888,238.0,-11.0,2025-01-19-1046-CWTA-AUTO-minute-swob.xml
2025-01-19 10:47:00+00:00,-7.5,0.9722222222222224,273.0,-11.0,2025-01-19-1047-CWTA-AUTO-minute-swob.xml
2025-01-19 10:48:00+00:00,-7.5,0.7222222222222223,242.0,-11.1,2025-01-19-1048-CWTA-AUTO-minute-swob.xml
2025-01-19 10:49:00+00:00,-7.6,1.4444444444444446,272.0,-11.2,2025-01-19-1049-CWTA-AUTO-minute-swob.xml
2025-01-19 10:50:00+00:00,-7.6,0.7222222222222223,246.0,0.0,2025-01-19-1050-CWTA-AUTO-minute-swob.xml
2025-01-19 10:51:00+00:00,-7.6,1.1388888888888888,219.0,-11.2,2025-01-19-1051-CWTA-AUTO-minute-swob.xml
2025-01-19 10:52:00+00:00,-7.6,2.555555555555556,240.0,0.0,2025-01-19-1052-CWTA-AUTO-minute-swob.xml
2025-01-19 10:53:00+00:00,-7.6,1.4722222222222223,219.0,-11.3,2025-01-19-1053-CWTA-AUTO-minute-swob.xml
2025-01-19 10:54:00+00:00,-7.6,2.861111111111112,234.0,0.0,2025-01-19-1054-CWTA-AUTO-minute-swob.xml
2025-01-19 10:55:00+00:00,-7.7,2.7777777777777777,249.0,0.0,2025-01-19-1055-CWTA-AUTO-minute-swob.xml
2025-01-19 10:56:00+00:00,-7.7,2.0,224.0,0.0,2025-01-19-1056-CWTA-AUTO-minute-swob.xml
2025-01-19 10:57:00+00:00,-7.7,2.138888888888889,251.0,0.0,2025-01-19-1057-CWTA-AUTO-minute-swob.xml
2025-01-19 10:58:00+00:00,-7.7,1.1944444444444444,278.0,-11.4,2025-01-19-1058-CWTA-AUTO-minute-swob.xml
2025-01-19 10:59:00+00:00,-7.7,1.7222222222222223,290.0,0.0,2025-01-19-1059-CWTA-AUTO-minute-swob.xml
2025-01-19 11:00:00+00:00,-7.8,1.2222222222222223,273.0,0.0,2025-01-19-1100-CWTA-AUTO-minute-swob.xml
2025-01-19 11:01:00+00:00,-7.7,3.0000000000000004,253.0,0.0,2025-01-19-1101-CWTA-AUTO-minute-swob.xml
2025-01-19 11:02:00+00:00,-7.8,2.1944444444444446,299.0,-11.4,2025-01-19-1102-CWTA-AUTO-minute-swob.xml
2025-01-19 11:03:00+00:00,-7.8,0.9722222222222224,246.0,-8.5,2025-01-19-1103-CWTA-AUTO-minute-swob.xml
2025-01-19 11:04:00+00:00,-7.8,1.638888888888889,250.0,-11.3,2025-01-19-1104-CWTA-AUTO-minute-swob.xml
2025-01-19 11:05:00+00:00,-7.8,1.3611111111111112,278.0,-8.4,2025-01-19-1105-CWTA-AUTO-minute-swob.xml
2025-01-19 11:06:00+00:00,-7.8,1.8611111111111112,263.0,-8.5,2025-01-19-1106-CWTA-AUTO-minute-swob.xml
2025-01-19 11:07:00+00:00,-7.8,1.5833333333333337,243.0,0.0,2025-01-19-1107-CWTA-AUTO-minute-swob.xml
2025-01-19 11:08:00+00:00,-7.8,1.8611111111111112,258.0,-11.4,2025-01-19-1108-CWTA-AUTO-minute-swob.xml
